Date,Rank,TRACK,Peak,Prev,Streak,Streams
2025-01-02,1,Jo Tum Mere Ho Anuv Jain,1,1,21,6734459
2025-01-02,2,"Ishq Hai Anurag Saikia, Raj Shekhar, Romy, Amarabha Banerjee, Varun Jain, Madhubanti Bagchi, Mismatched - Cast",2,2,3,6681446
2025-01-02,3,"Raanjhan (From ""Do Patti"") Sachet-Parampara, Parampara Tandon, Kausar Munir",2,3,11,5670328
2025-01-02,4,"Die With A Smile Lady Gaga, Bruno Mars",4,4,14,5480132
2025-01-02,5,"Sahiba Jasleen Royal, Stebin Ben, Vijay Deverakonda, Radhikka Madan, Priya Saraiya, Aditya Sharma",5,6,6,5120142
2025-01-02,6,"Ishq Faheem Abdullah, Rauhan Malik, Amir Ameer",2,5,40,4720228
2025-01-02,7,Wavy Karan Aujla,4,7,7,4526435
2025-01-02,8,"Aaj Ki Raat (From ""Stree 2"") Sachin-Jigar, Madhubanti Bagchi, Divya Kumar, Amitabh Bhattacharya",1,8,23,4404628
2025-01-02,9,Millionaire Yo Yo Honey Singh,3,10,18,4270616
2025-01-02,10,"Sajni (From ""Laapataa Ladies"") Ram Sampath, Arijit Singh, Prashant Pandey",1,9,35,3850295
2025-01-02,11,"Apna Bana Le Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",1,11,62,3674102
2025-01-02,12,"Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"") Aditya Rikhari, Tulsi Kumar, Lijo George-Dj Chetas",9,12,9,3648344
2025-01-02,13,"APT. ROSÉ, Bruno Mars",13,20,11,3414531
2025-01-02,14,"Payal Yo Yo Honey Singh, Paradox",14,17,6,3342763
2025-01-02,15,Russian Bandana Dhanda Nyoliwala,6,14,14,3334655
2025-01-02,16,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"") Arijit Singh, Mithoon",2,16,292,3234963
2025-01-02,17,"Softly Karan Aujla, Ikky",4,19,72,3172926
2025-01-02,18,Husn Anuv Jain,1,15,57,2995142
2025-01-02,19,"Satranga (From ""ANIMAL"") Arijit Singh, Shreyas Puranik, Siddharth - Garima",2,21,62,2953604
2025-01-02,20,"Chuttamalle (From ""Devara Part 1"") Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry",4,18,22,2948251
2025-01-02,21,"Mera Mann Juss, MixSingh",12,13,4,2944087
2025-01-02,22,Tauba Tauba Karan Aujla,1,26,26,2857867
2025-01-02,23,"Tum Se Hi Pritam, Mohit Chauhan, Irshad Kamil",14,23,247,2817661
2025-01-02,24,"Aayi Nai (From ""Stree 2"") Sachin-Jigar, Pawan Singh, Simran Choudhary, Divya Kumar, Amitabh Bhattacharya",2,28,21,2786079
2025-01-02,25,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"") Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel",10,30,45,2725997
2025-01-02,26,"Ye Tune Kya Kiya Pritam, Javed Bashir",26,29,39,2707986
2025-01-02,27,"Naina (From ""Crew"") Diljit Dosanjh, Badshah, Raj Ranjodh",3,22,43,2689817
2025-01-02,28,"Pehle Bhi Main Vishal Mishra, Raj Shekhar",1,25,57,2681949
2025-01-02,29,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"") Mohammad Faiz, Jaani",2,37,33,2599256
2025-01-02,30,"Ajab Si Vishal-Shekhar, KK",24,24,124,2586529
2025-01-02,31,Born to Shine Diljit Dosanjh,14,31,44,2569610
2025-01-02,32,"Aaye Haaye (Feat. Nora Fatehi) Karan Aujla, Neha Kakkar, Jay Trak",32,34,4,2567913
2025-01-02,33,blue yung kai,33,53,4,2566146
2025-01-02,34,"Humdard (From ""Ek Villain"") Arijit Singh",24,27,134,2559212
2025-01-02,35,"Victory Anthem Khushi TDT, Lash curry, Audiocrackerr",17,32,8,2493665
2025-01-02,36,"Sang Rahiyo (feat. Ujjwal Kashyap) Jasleen Royal, Ujjwal Kashyap",21,36,42,2474947
2025-01-02,37,Tu hai kahan AUR,1,41,64,2418016
2025-01-02,38,Baarishein Anuv Jain,16,35,150,2392162
2025-01-02,39,"O Maahi Pritam, Arijit Singh, Irshad Kamil",4,39,55,2370709
2025-01-02,40,"Mere Sohneya (From ""Kabir Singh"") Sachet Tandon, Parampara Tandon, Sachet-Parampara",4,48,102,2367614
2025-01-02,41,"Heeriye (feat. Arijit Singh) Jasleen Royal, Arijit Singh, Dulquer Salmaan",1,40,75,2350752
2025-01-02,42,"Suniyan Suniyan Juss, MixSingh",3,38,33,2349676
2025-01-02,43,"Tainu Khabar Nahi - From ""Munjya"" Sachin-Jigar, Arijit Singh",17,46,29,2333190
2025-01-02,44,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"") Mitraz",2,43,49,2326509
2025-01-02,45,"Peelings (From ""Pushpa 2 The Rule"") [TELUGU] Shankarr Babu Kandukoori, Laxmi Dasa, Devi Sri Prasad, Chandra Bose, Siju Thuravoor",19,33,4,2283042
2025-01-02,46,"Khoobsurat (From ""Stree 2"") Sachin-Jigar, Vishal Mishra, Amitabh Bhattacharya",5,42,20,2254925
2025-01-02,47,One Love Shubh,3,47,72,2207754
2025-01-02,48,"Tumhare Hi Rahenge Hum (From ""Stree 2"") Sachin-Jigar, Varun Jain, Shilpa Rao, Amitabh Bhattacharya",8,51,20,2132400
2025-01-02,49,"Maiyya Sachet-Parampara, Sachet Tandon, Parampara Tandon, Kausar Munir",49,52,4,2128233
2025-01-02,50,"White Brown Black Avvy Sra, Karan Aujla, Jaani",29,54,107,2126223
2025-01-02,51,Bandana Shubh,8,58,40,2103606
2025-01-02,52,"O Saathi Atif Aslam, Arko",52,57,64,2067952
2025-01-02,53,"Morni Badshah, Sharvi Yadav, Hiten",33,50,6,2064946
2025-01-02,54,"Jeena Jeena Sachin-Jigar, Atif Aslam",29,45,49,2037845
2025-01-02,55,"Kaise Hua (From ""Kabir Singh"") Vishal Mishra, Manoj Muntashir",5,44,290,2031385
2025-01-02,56,"Kho Gaye Taaruk Raina, Mismatched - Cast",8,55,2,2030004
2025-01-02,57,"Agar Tum Saath Ho (From ""Tamasha"") Alka Yagnik, Arijit Singh",4,60,283,2005837
2025-01-02,58,"Mere Mehboob Sachin-Jigar, Shilpa Rao, Sachet Tandon, Priya Saraiya",29,49,13,1964897
2025-01-02,59,"Tera Ban Jaunga (From ""Kabir Singh"") Akhil Sachdeva, Tulsi Kumar",4,62,69,1948736
2025-01-02,60,"Aasa Kooda - From ""Think Indie"" Sai Abhyankkar, Sai Smriti",3,64,28,1943558
2025-01-02,61,Desi Kalakaar Yo Yo Honey Singh,13,71,21,1937227
2025-01-02,62,"Tum Hi Ho Mithoon, Arijit Singh",42,61,205,1927358
2025-01-02,63,Blue Eyes Yo Yo Honey Singh,38,86,18,1924559
2025-01-02,64,Samjho Na Aditya Rikhari,23,66,81,1914321
2025-01-02,65,"Subhanallah Pritam, Sreeram, Shilpa Rao",41,68,24,1896391
2025-01-02,66,Shree Hanuman Chalisa Hariharan,39,80,117,1890838
2025-01-02,67,"Manasilaayo Anirudh Ravichander, Malaysia Vasudevan, Deepthi Suresh, Yugendran Vasudevan",7,70,17,1881485
2025-01-02,68,Dil Diyan Gallan Atif Aslam,53,69,112,1873786
2025-01-02,69,"Saibo Sachin-Jigar, Shreya Ghoshal, Tochi Raina",31,65,212,1868729
2025-01-02,70,"Humsafar (From ""Badrinath Ki Dulhania"") Akhil Sachdeva, Mansheel Gujral",70,78,9,1862732
2025-01-02,71,"Ranjha Jasleen Royal, B Praak, Romy",1,67,178,1861535
2025-01-02,72,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"") Vishal Mishra, Rashmeet Kaur",5,56,78,1836526
2025-01-02,73,Cheques Shubh,1,77,84,1836247
2025-01-02,74,"Hey Minnale G. V. Prakash, Haricharan, Shweta Mohan, Karthik Netha",10,59,12,1832386
2025-01-02,75,"Haan Ke Haan Sohail Sen, Monali Thakur, Kausar Munir",9,75,22,1829298
2025-01-02,76,"Hawayein Pritam, Arijit Singh",51,82,95,1828772
2025-01-02,77,Tere Bina Na Guzara E Josh Brar,19,63,12,1825969
2025-01-02,78,"Shayad Pritam, Arijit Singh",1,87,259,1812064
2025-01-02,79,"Winning Speech Karan Aujla, Mxrci",8,76,33,1808519
2025-01-02,80,"Excuses AP Dhillon, Gurinder Gill, Intense",1,94,167,1807084
2025-01-02,81,"Pee Loon Pritam, Mohit Chauhan, Irshad Kamil",37,89,45,1803528
2025-01-02,82,"Tera Hone Laga Hoon Atif Aslam, Alisha Chinai, Pritam",33,90,190,1796980
2025-01-02,83,"Soch Na Sake Amaal Mallik, Arijit Singh, Tulsi Kumar",46,72,75,1782324
2025-01-02,84,"Kinni Kinni Diljit Dosanjh, thiarajxtt",24,83,60,1776158
2025-01-02,85,"Tu Hain Toh (From ""Mr. And Mrs. Mahi"") Bunny, Hunny, Sagar",8,103,28,1771695
2025-01-02,86,Old Money AP Dhillon,13,73,20,1758561
2025-01-02,87,"Zaroor Aparshakti Khurana, Savi Kahlon",13,84,22,1743798
2025-01-02,88,"Soulmate Badshah, Arijit Singh",2,91,41,1722757
2025-01-02,89,Love Dose Yo Yo Honey Singh,32,102,18,1714572
2025-01-02,90,"Chaleya Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",1,81,73,1711334
2025-01-02,91,"Pehli Dafa Atif Aslam, Shiraz Uppal",90,96,52,1702922
2025-01-02,92,"Illuminati Sushin Shyam, Dabzee, Vinayak Sasikumar",3,101,39,1696465
2025-01-02,93,"Kissik (From ""Pushpa 2 The Rule"") [TELUGU] Sublahshini, Devi Sri Prasad, Chandra Bose",30,74,5,1686133
2025-01-02,94,"O Meri Laila Atif Aslam, Jyotica Tangri",16,108,21,1684934
2025-01-02,95,"Jhol Maanu, Annural Khalid",95,135,3,1675255
2025-01-02,96,Maiyya Mainu Sachet Tandon,5,95,20,1675226
2025-01-02,97,"Ishq Sufiyana (Male) Vishal-Shekhar, Kamal Khan",79,79,4,1672873
2025-01-02,98,"Kesariya Pritam, Arijit Singh, Amitabh Bhattacharya",1,85,129,1669092
2025-01-02,99,Mann Mera Gajendra Verma,26,93,60,1660376
2025-01-02,100,"Nain Matakka - From ""Baby John"" Thaman S, Diljit Dosanjh, Dhee, Irshad Kamil",100,123,4,1649162
2025-01-02,101,"Ve Haaniyaan Danny, Avvy Sra, Sagar",10,88,48,1648620
2025-01-02,102,"Dil Tu Jaan Tu Gurnazar, Chet Singh",14,100,23,1626347
2025-01-02,103,Maan Meri Jaan King,1,92,116,1626216
2025-01-02,104,"Tere Bina A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",103,105,19,1623640
2025-01-02,105,"Kasturi (From ""Amar Prem Ki Prem Kahani"") Arijit Singh, Prasad S, Kunaal Vermaa",65,121,11,1610518
2025-01-02,106,Espresso Sabrina Carpenter,26,116,36,1604911
2025-01-02,107,"Admirin' You (feat. Preston Pablo) Karan Aujla, Ikky, Preston Pablo",24,112,74,1598065
2025-01-02,108,"Taras - From ""Munjya"" Sachin-Jigar, Jasmine Sandlas, Amitabh Bhattacharya",38,115,29,1597475
2025-01-02,109,"Hamari Adhuri Kahani (Title Track) Jeet Gannguli, Arijit Singh",56,99,124,1594940
2025-01-02,110,I Wanna Be Yours Arctic Monkeys,48,111,112,1589320
2025-01-02,111,"God Damn Badshah, Karan Aujla, Hiten",15,114,41,1582884
2025-01-02,112,"AANKH Sunidhi Chauhan, Rusha & Blizza",112,144,2,1580057
2025-01-02,113,Lemonade Diljit Dosanjh,26,97,122,1579479
2025-01-02,114,"Bujji Thalli (From ""Thandel"") Devi Sri Prasad, Javed Ali, Shree Mani",80,98,5,1573705
2025-01-02,115,"Soni Soni (From ""Ishq Vishk Rebound"") Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini",4,130,31,1570249
2025-01-02,116,"Saiyyan Kailash Kher, Paresh Kamath, Naresh Kamath",103,110,25,1560977
2025-01-02,117,Perfect Ed Sheeran,29,109,246,1552062
2025-01-02,118,"Lalkara Diljit Dosanjh, Intense, Sultaan",22,122,65,1548859
2025-01-02,119,Kabhi Kabhi Aditi Rashid Ali,58,136,52,1540496
2025-01-02,120,"Mitwa Shankar-Ehsaan-Loy, Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",119,132,10,1531546
2025-01-02,121,"Sooseki (From ""Pushpa 2 The Rule"") [TELUGU] Shreya Ghoshal, Devi Sri Prasad, Chandra Bose",89,124,5,1526629
2025-01-02,122,"Kissik (From ""Pushpa 2 The Rule"") [HINDI] Lothika, Sublahshini, Devi Sri Prasad, Raqueeb Alam",122,134,3,1522485
2025-01-02,123,"Khuda Jaane Vishal-Shekhar, KK, Shilpa Rao, Anvita Dutt Guptan",37,106,85,1520483
2025-01-02,124,Manjha Vishal Mishra,16,113,95,1510640
2025-01-02,125,"Hasi - Male Version Ami Mishra, Kunaal Vermaa",77,131,79,1498203
2025-01-02,126,"Ae Dil Hai Mushkil Title Track Pritam, Arijit Singh",79,119,123,1495546
2025-01-02,127,G.O.A.T. Diljit Dosanjh,1,120,17,1487779
2025-01-02,128,ANTIDOTE Karan Aujla,32,127,27,1481175
2025-01-02,129,"Mast Magan (From ""2 States"") Arijit Singh, Chinmayi",45,118,134,1477584
2025-01-02,130,"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"") Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",15,139,62,1458111
2025-01-02,131,"Pani Da Rang - Male Vocals Ayushmann Khurrana, Rochak Kohli",68,107,6,1455451
2025-01-02,132,"Malang Sajna Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",4,117,102,1444892
2025-01-02,133,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"") Raghav, Tanishk Bagchi, Asees Kaur",5,182,5,1442270
2025-01-02,134,"Hua Main (From ""ANIMAL"") Raghav Chaitanya, Manoj Muntashir, Pritam",6,129,64,1440161
2025-01-02,135,Knife Brows Dhanda Nyoliwala,80,128,8,1428051
2025-01-02,136,Kahani Suno 2.0 Kaifi Khalil,1,126,107,1414626
2025-01-02,137,"Aam Jahe Munde Parmish Verma, PARDHAAN, Desi Crew",20,143,77,1409248
2025-01-02,138,"Duniyaa (From ""Luka Chuppi"") Akhil, Dhvani Bhanushali, Kunaal Vermaa, Abhijit Vaghani",1,133,306,1403542
2025-01-02,139,"Ishq Di Baajiyaan Shankar-Ehsaan-Loy, Diljit Dosanjh",137,137,4,1401231
2025-01-02,140,"Ami Je Tomar 3.0 Amaal Mallik, Shreya Ghoshal, Sameer Anjaan, Pritam",47,141,8,1398168
2025-01-02,141,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"") Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",9,159,79,1386709
2025-01-02,142,"Tere Sang Yaara Atif Aslam, Manoj Muntashir",125,125,8,1385576
2025-01-02,143,"Teri Deewani Kailash Kher, Paresh Kamath, Naresh Kamath",143,157,3,1379294
2025-01-02,144,Shape of You Ed Sheeran,63,140,14,1377076
2025-01-02,145,Up To U Dhanda Nyoliwala,58,142,8,1365586
2025-01-02,146,"9:45 Prabh Singh, Jay Trak, Rooh Sandhu",9,150,78,1358525
2025-01-02,147,"Pirai Thedum Saindhavi, G. V. Prakash",107,155,4,1354802
2025-01-02,148,Night Changes One Direction,22,138,188,1348467
2025-01-02,149,"Pal Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",34,162,191,1346146
2025-01-02,150,"Kabira Pritam, Tochi Raina, Rekha Bhardwaj",31,151,247,1343203
2025-01-02,151,"Kalank - Title Track Pritam, Arijit Singh",5,173,2,1341823
2025-01-02,152,Choo Lo The Local Train,49,148,79,1340946
2025-01-02,153,Nazm Nazm Arko,106,167,4,1334049
2025-01-02,154,Guzarish Javed Ali,148,160,12,1332884
2025-01-02,155,"Tu Jaane Na Atif Aslam, Pritam",71,145,49,1330562
2025-01-02,156,"One Of The Girls (with JENNIE, Lily Rose Depp) The Weeknd, JENNIE, Lily-Rose Depp",98,146,52,1327465
2025-01-02,157,"Angaaron (From ""Pushpa 2 The Rule"") [HINDI] Shreya Ghoshal, Devi Sri Prasad, Raqueeb Alam",37,180,3,1322802
2025-01-02,158,"Golden Sparrow (From ""Nilavuku En Mel Ennadi Kobam"") G. V. Prakash, Arivu, Dhanush, Sublahshini",75,189,2,1321920
2025-01-02,159,Tera Fitoor Arijit Singh,61,—,1,1316610
2025-01-02,160,"Phir Bhi Tumko Chaahunga Mithoon, Arijit Singh, Shashaa Tirupati",149,149,15,1314667
2025-01-02,161,"Tujhe Bhula Diya Vishal-Shekhar, Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak",94,152,17,1313055
2025-01-02,162,"Hass Hass Diljit Dosanjh, Sia, Greg Kurstin",5,153,17,1312420
2025-01-02,163,"Starboy The Weeknd, Daft Punk",12,165,134,1311717
2025-01-02,164,"Humnava Mere Jubin Nautiyal, Rocky - Shiv",66,170,18,1311093
2025-01-02,165,"Timeless (feat. Playboi Carti) The Weeknd, Playboi Carti",165,192,2,1308277
2025-01-02,166,Asal Mein Darshan Raval,21,178,97,1297218
2025-01-02,167,"Jaanam (From ""Bad Newz"") Vishal Mishra",7,158,5,1294722
2025-01-02,168,"Beer Song - From ""Diesel"" Dhibu Ninan Thomas, Gana Guna, Rokesh",161,161,4,1284348
2025-01-02,169,"Ayudha Pooja [TELUGU] Kala Bhairava, Anirudh Ravichander, Ramajogayya Sastry",50,156,14,1279293
2025-01-02,170,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"") Ayushmann Khurrana, Tanishk-Vayu",11,104,27,1279006
2025-01-02,171,"Chahun Main Ya Naa (From ""Aashiqui 2"") Palak Muchhal, Arijit Singh",108,166,59,1276678
2025-01-02,172,"Raabta Pritam, Arijit Singh",41,172,11,1274817
2025-01-02,173,"Channa Ve - From ""Bhoot - Part One: The Haunted Ship"" Mansheel Gujral, Akhil Sachdeva",33,181,3,1273181
2025-01-02,174,"Zara Sa Pritam, KK",33,177,14,1271599
2025-01-02,175,"Check It Out Parmish Verma, Paradox",19,168,3,1267619
2025-01-02,176,Maula Mere Maula Roop Kumar Rathod,135,184,20,1266013
2025-01-02,177,"Sajna Ve Sajna (From ""Vicky Vidya Ka Woh Wala Video"") Sunidhi Chauhan, Divya Kumar, Sandesh Shandilya, White Noise Collectives, Irshad Kamil",177,—,1,1264019
2025-01-02,178,Alag Aasmaan Anuv Jain,30,154,61,1262667
2025-01-02,179,"Bhool Bhulaiyaa 3 - Title Track (feat. Pitbull) Pitbull, Diljit Dosanjh, Tanishk Bagchi, Pritam, Neeraj Shridhar, Dhrruv Yogi, Sameer Anjaan",13,188,11,1255531
2025-01-02,180,"Bolna (From ""Kapoor & Sons (Since 1921)"") Tanishk Bagchi, Arijit Singh, Asees Kaur",59,163,63,1254223
2025-01-02,181,"O Rangrez Shankar-Ehsaan-Loy, Shreya Ghoshal, Javed Bashir, Yusuf Mohammed, Vajid Ali",159,174,9,1249537
2025-01-02,182,"Katchi Sera - From ""Think Indie"" Sai Abhyankkar",6,179,4,1244993
2025-01-02,183,"Main Rang Sharbaton Ka Atif Aslam, Chinmayi, Pritam",73,—,1,1244124
2025-01-02,184,King Shit Shubh,5,193,52,1240338
2025-01-02,185,"Ilahi Pritam, Arijit Singh",185,—,1,1240264
2025-01-02,186,"Zihaal e Miskin Javed-Mohsin, Vishal Mishra, Shreya Ghoshal",7,187,11,1230577
2025-01-02,187,"Qaafirana Amit Trivedi, Arijit Singh, Nikhita Gandhi",40,—,1,1222817
2025-01-02,188,"Jeene Laga Hoon Atif Aslam, Shreya Ghoshal, Sachin-Jigar",62,197,13,1222344
2025-01-02,189,"Godari Gattu Meedha (From ""Sankranthiki Vasthunam"") Ramana Gogula, Madhupriya, Bheems Ceciroleo, Bhaskarabhatla",189,—,1,1214887
2025-01-02,190,"Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"") Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",1,—,1,1210241
2025-01-02,191,"Sawaar Loon Monali Thakur, Amit Trivedi",53,194,2,1208063
2025-01-02,192,"Dil Se Dil Tak (From ""Bawaal"") Akashdeep Sengupta, Laqshay Kapoor, Kausar Munir, Suvarna Tiwari",38,169,4,1207887
2025-01-02,193,"Zaalima Arijit Singh, Harshdeep Kaur",78,164,2,1204131
2025-01-02,194,"Chale Aana (From ""De De Pyaar De"") Amaal Mallik, Armaan Malik, Kunaal Vermaa",18,175,8,1203861
2025-01-02,195,"Proper Patola Badshah, Diljit Dosanjh, Aastha Gill",18,—,1,1203721
2025-01-02,196,"Dil Nu AP Dhillon, Shinda Kahlon",33,—,1,1201118
2025-01-02,197,"Phir Mohabbat (From ""Murder 2"") Mohammed Irfan, Arijit Singh, Saim Bhat",135,—,1,1200801
2025-01-02,198,"Tum Ho Mohit Chauhan, Suzanne D'Mello",62,176,31,1195003
2025-01-02,199,"Samjhawan Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",70,—,1,1190572
2025-01-02,200,"Beete Lamhein (From ""The Train"") KK",75,190,34,1187792
2025-01-09,1,"Ishq Hai Anurag Saikia, Raj Shekhar, Romy, Amarabha Banerjee, Varun Jain, Madhubanti Bagchi, Mismatched - Cast",1,2,4,7206883
2025-01-09,2,"Sahiba Jasleen Royal, Stebin Ben, Vijay Deverakonda, Radhikka Madan, Priya Saraiya, Aditya Sharma",2,5,7,6997938
2025-01-09,3,Jo Tum Mere Ho Anuv Jain,1,1,22,6601073
2025-01-09,4,"Raanjhan (From ""Do Patti"") Sachet-Parampara, Parampara Tandon, Kausar Munir",2,3,12,5639501
2025-01-09,5,"Die With A Smile Lady Gaga, Bruno Mars",4,4,15,5441742
2025-01-09,6,"Ishq Faheem Abdullah, Rauhan Malik, Amir Ameer",2,6,41,4730083
2025-01-09,7,Wavy Karan Aujla,4,7,8,4292501
2025-01-09,8,Millionaire Yo Yo Honey Singh,3,9,19,4173182
2025-01-09,9,"Sajni (From ""Laapataa Ladies"") Ram Sampath, Arijit Singh, Prashant Pandey",1,10,36,3836669
2025-01-09,10,"Apna Bana Le Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",1,11,63,3813222
2025-01-09,11,"Aaj Ki Raat (From ""Stree 2"") Sachin-Jigar, Madhubanti Bagchi, Divya Kumar, Amitabh Bhattacharya",1,8,24,3698760
2025-01-09,12,"Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"") Aditya Rikhari, Tulsi Kumar, Lijo George-Dj Chetas",9,12,10,3696477
2025-01-09,13,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"") Arijit Singh, Mithoon",2,16,293,3327114
2025-01-09,14,"Payal Yo Yo Honey Singh, Paradox",14,14,7,3267754
2025-01-09,15,Russian Bandana Dhanda Nyoliwala,6,15,15,3257524
2025-01-09,16,"APT. ROSÉ, Bruno Mars",13,13,12,3209200
2025-01-09,17,"Softly Karan Aujla, Ikky",4,17,73,3064709
2025-01-09,18,"Satranga (From ""ANIMAL"") Arijit Singh, Shreyas Puranik, Siddharth - Garima",2,19,63,2993886
2025-01-09,19,Husn Anuv Jain,1,18,58,2980686
2025-01-09,20,"Tum Se Hi Pritam, Mohit Chauhan, Irshad Kamil",14,23,248,2965375
2025-01-09,21,blue yung kai,21,33,5,2840006
2025-01-09,22,"Pehle Bhi Main Vishal Mishra, Raj Shekhar",1,28,58,2778582
2025-01-09,23,"Ajab Si Vishal-Shekhar, KK",23,30,125,2720310
2025-01-09,24,"Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"") Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel",10,25,46,2683401
2025-01-09,25,"Sang Rahiyo (feat. Ujjwal Kashyap) Jasleen Royal, Ujjwal Kashyap",21,36,43,2666665
2025-01-09,26,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"") Mohammad Faiz, Jaani",2,29,34,2645034
2025-01-09,27,"Chuttamalle (From ""Devara Part 1"") Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry",4,20,23,2639230
2025-01-09,28,Born to Shine Diljit Dosanjh,14,31,45,2626090
2025-01-09,29,Tauba Tauba Karan Aujla,1,22,27,2615480
2025-01-09,30,"Mera Mann Juss, MixSingh",12,21,5,2594517
2025-01-09,31,"Humdard (From ""Ek Villain"") Arijit Singh",24,34,135,2564157
2025-01-09,32,"Ye Tune Kya Kiya Pritam, Javed Bashir",26,26,40,2560473
2025-01-09,33,"Mere Sohneya (From ""Kabir Singh"") Sachet Tandon, Parampara Tandon, Sachet-Parampara",4,40,103,2559933
2025-01-09,34,"Aayi Nai (From ""Stree 2"") Sachin-Jigar, Pawan Singh, Simran Choudhary, Divya Kumar, Amitabh Bhattacharya",2,24,22,2535836
2025-01-09,35,"Tainu Khabar Nahi - From ""Munjya"" Sachin-Jigar, Arijit Singh",17,43,30,2431665
2025-01-09,36,"Aaye Haaye (Feat. Nora Fatehi) Karan Aujla, Neha Kakkar, Jay Trak",32,32,5,2412431
2025-01-09,37,"Naina (From ""Crew"") Diljit Dosanjh, Badshah, Raj Ranjodh",3,27,44,2401126
2025-01-09,38,"O Maahi Pritam, Arijit Singh, Irshad Kamil",4,39,56,2395160
2025-01-09,39,Baarishein Anuv Jain,16,38,151,2364639
2025-01-09,40,Tu hai kahan AUR,1,37,65,2364088
2025-01-09,41,"Suniyan Suniyan Juss, MixSingh",3,42,34,2349063
2025-01-09,42,"Jeena Jeena Sachin-Jigar, Atif Aslam",29,54,50,2338569
2025-01-09,43,"Tera Hone Laga Hoon Atif Aslam, Alisha Chinai, Pritam",33,82,191,2318505
2025-01-09,44,"Heeriye (feat. Arijit Singh) Jasleen Royal, Arijit Singh, Dulquer Salmaan",1,41,76,2302617
2025-01-09,45,"Victory Anthem Khushi TDT, Lash curry, Audiocrackerr",17,35,9,2288681
2025-01-09,46,"Maiyya Sachet-Parampara, Sachet Tandon, Parampara Tandon, Kausar Munir",46,49,5,2288011
